artifact_path,artifact_sha256,producing_commit_or_code_entrypoint,prediction_sha,gt_axis,gt_start_source,gt_end_source,use_kind,upstream_threshold_or_model_identity,source_song_split,action,category,scan_error,note
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:91c20436f11542b643e5141ac2c5613bfbd3870b0285890c0c70eb355370fc57.jsonl,26abde23d1b45ab1cda47af430714425f2b9213aa71649518b9b1e464d594770,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:91c8d23b3807f1905f578fbd909c9532f12efc03b891d5b303635d980210a8fa.jsonl,b6ce652f19670ba847d7f03b6f613db29b350dbfbe075370595ca26d35bd6fe2,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:91f74cee02c084f7232194fcf401f0e6c948a1d7fc49edd15a79c0042f0dd8bf.jsonl,eef626457dbe05064fc45fb845b000bed1328456d7a0ecdba2bf245424397771,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:92514544cd170332131112e770c182c067491fadb9e0d4624c2567efa4acc42b.jsonl,3bd5b0be43d7cb3e8bfad57bb17d3f4b99350eb203a6842a6b992603a4faa3af,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9349a8b5b22f9c0e1b60018475b95353cc50ee14107e27c07f341f1f1b5924b6.jsonl,a52bd5b4c15a11ad7908d30e98fc3b8d9ad8339c9868576b1baedf5d14cabc59,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:93bab70d92aecdf47d5a8fab35d2d69adc4f158c68ef9298788fcc1b19923b6a.jsonl,9e07a064177d7e012e1d64d2181c9425182e7c613360ce583f7e081e8db32a21,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:93d5414bd5b1063a10a2810194c94e87b040ed3b12d3d62b1f8b9d2476440146.jsonl,b353e413ba53db6015b9409fc475c92824fe161893864e5ff93d9d97a885ef85,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:94521521a3ca10fe0a72bef699bf9ef0dece4cbc7d63f8f5efe62392aad719f8.jsonl,3c94d429c8240b7cef26dc6e4ab4606f7694541f48eec2ca426220d3de896654,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9489bcee683ce6e237683d1b24c7aca9adf6886076b3e132e52a019082bcfbb5.jsonl,d6c88a547d9c424d79ba55601f0eb463f2d0df5c99c2b6475423ace1684d7155,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:94f4e3192a6a4b53dd985b5b7d83c3d9d0c0fc5043047ff3d96988b396ac08aa.jsonl,f3f8504ec6baeb0508267aa972285759946aaeaf14e533e613d17b5dc32e1cbc,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:966ba9f7675b7bbc27911840c0fc61c69a63cccc7504be3231aed2cb53613e6f.jsonl,1852cc88f05d1c4ed4a8a2b4e75b8ede43440fb5742571dfb401d214fed04ad3,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:96c12fc65229fe25e93ba6241ecf35ed4268acf466439b09f604b82a1ca3b4da.jsonl,4e92ff353877b9d7c538c177cbbd694d89d6cfaf485ab60bec40291f14f48bf5,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:96ff060361532fdbd13820cf6b8b72069f3a0f85e164a448c3894017811a568e.jsonl,4231cfe026725db54a3811d5c35f44e07eb166e45442d05446a9f37451ff941b,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:974cdd17b4a3a277e4b9239d44ff3f9832d4d7200fea3df886a01fb00d0a65d6.jsonl,51bc1c7a90518ef0ca62db78f57a41f6be9d01f0a0b749b5c35371750cf05225,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:97a91af360047e039fab87f6af6b964e28d401c595ee7f4285a7ed6dc04b8fbc.jsonl,672e537c46852d219d31fc6dba02e911166fade049a1ac66bb6aafa1e9acf51e,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:97c801c51eef3bcaff4e49fa4f11b2c04b1321d3938a5c90ed21714960c73c90.jsonl,f601043074931d678edb02b1e70b0adea4b148b213adcf4e5ed72f85249ab229,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:989b2e65412f7d33a9feb587a059d6466992627406535729d56d947fc17add5b.jsonl,fba5ef562d705fe7fab8c80f3e296f14835f9288a6f864eab6f74ab82818fe0f,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:989cd80c21e9e0d1ac63f3fd10fd0e747c14cf8f075aa3f55ef69a3d519af7c6.jsonl,6ec30d1d2e013ee8b772e2dd129aa6ff82d2a23ee56f5df2fa721a77d5d0de27,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:98a5a708374ac0e2f49fb9c8a2cf7a8e2abf5b6a3422e0930b52c02bee828f0c.jsonl,a66750e8a892be066786ce4f0f1c8c49f0d28ec0138e9b6a130f0d25114e84a2,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:98f3f50d050a0efb0746ff154483e3bebb81745bb572749241ce8f54dfa89d01.jsonl,f2dd366e81dff7990a130f0f2ad822ed3ed03df0521659558f56212bf897608b,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:98f674869ab030a97b340e79fe121f0d68a2dd9a11a1811100d6af7b44969537.jsonl,ab86934f6326f996baf5c8c18dc9b2d0289c162fc07278165eb8f28d063de7e0,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:99654dc50aa237927b6d9a511a006d940e335166111cf547634c90422a6f584b.jsonl,0dc7dc8447734d4591f2cf87534c67ac3e00471ac9a8bd844062518672268684,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9993d4ece812a4929d9db382e016a44b6899c3253a99ad81b9dd9f7f0277db6d.jsonl,5fe021588425cd71d153fda75d84ae24d744b662aa9e00226feeafef17f64543,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:99f558ee72ce6fa58911a1d95d473ddcebfa75c99437738698da30ab65bfe5c6.jsonl,9931b285f498968079de8a7694e0870fc39ee9bc06f13f67fbe0196826e8afc7,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9a50ad2da64390456a5b56b4a451fe1ef2f87c7be7c792050bf9913e207c1a86.jsonl,85d0842bc4b4e6d81a29e532164be912f0a7d16a847471bf3a7529a69e8f658c,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9a624965537b57531368bc2f05c87c238aaf92b08db341aeeea3c9387c5e4993.jsonl,6387e912829f5535f9183fb850103ce94d0d509f30c45c61349df5bf9d59b616,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9a64dc8517259b085115e429d3a989bea7fa820d4029662b6983574f7bf29691.jsonl,6a0d01934d5f5e16944096e7afdb5c02b83e75abd139c4dc85dbeafbddc2c35e,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9a7a37da25a3b56c8e8736eafab8f5af82251b344243b29f1c70de6dad50e5cc.jsonl,8b83050d6f8195a2ad429b5c185e710563b94fdf8e3425e6c516f49b73bc9bbd,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9ae303642dd71486cc967145d877c1fbdb7a619e2d4d010fc2c6142f92af08b3.jsonl,0b4e5f6294c72025cc4123825642d0c950a59191f379ed8b2ea656cd966c962d,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9af9b7e67e5b5dfb3041768209c3a5633f7841711c313725877fef790139fbc0.jsonl,4e9028dc92cf5e2751afa3f9d30e23b4684fa2b5ca1e60c55d3b5dd7716c02be,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9b01ed1077c2cd4758cf8d76316502d5f680ea9af5b9b254ea0eab7ec606eaaa.jsonl,a7500d8ecad6b066f7cf9727a77cc1b05e71936fc093da65cf3918c867afe29f,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9b0d60d6ccdb2eeac9e6b4a44d0243acfc7216b519715aea1a482dc6b92110df.jsonl,9f51b55426ccfe1d05b41f031894d40f84eb41ce6d67b252d738bb914c0f27c7,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9b6f9da899694d605956deebb9ab45463c6011fd208da6de58c95e8ca0de6ecf.jsonl,80655dc21be9263094635a48a3181f1dbace42815899b0f8adc50a71a46fb2bb,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9bcbf7923561446365b1e9e57744638238b6a5c518b523d30ce1e920e636630b.jsonl,013663bdbea8f255b020bfa6528e1d4ccdcdf9d368fede2a8f892e24b199d0b2,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9c9173462cc7ef426170b341da4674c28df1b47d3d416b3488f3097da1f11432.jsonl,5176c939bf2476cf33ef4300be39100f8f71f92187ea1d3924ebea0974cc674e,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9c9b18e8d539e906cd76f9ed9405e6f30afe207a52ce90b4d039969c5e25d784.jsonl,63444effd2371c45a2c7f655e2cf7e0b93812846bfc08b9c0b9dcad46f4a26f5,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9cc9991c2c9b9f45e6d402e3a38b61a1c103c0bfd1586ce7a889822d141424e2.jsonl,dde329205cde4c4062ceab2ef8599b91acad79c736d5727091f06f5163e56256,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9ccb8887cd5badc1db787e67b54cc926caca8126a98e4bcd467bba7461b67cf6.jsonl,99252291f319d7bf40aaf1ca50b6c9dccd026610968d1a85c9d8a1dd6945a580,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9d875ebf4a623883e6a10261c9cba8e0951411c5e8f18e303ce759accf926ef5.jsonl,a7e585239d009ee344f01c0706e77cda225a477f848e69c3bb8ac5a7e5ffbf9d,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9e1518c5ab2c4217cf8c9c636cb7931781778b8303f1aaa8088724b324176ebc.jsonl,7838f740c39cb0135cd189a191562cd999a00930fd62701c1862511081d90b92,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9e30968a5fa710404e09ec00c530200a29398c07cb31167b75021d4bcd2a87bf.jsonl,7a99df2e62a97f09f67cbfc8b9ff3e22338d09a9592b85a7611ade0add827475,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9e55ede38f4aa845af488d813619e4b201550a598e38cb81a354b4f03e12dd01.jsonl,12b371da9bf33de1ce07879f707e1ac1660a456b32f54d5d7780d13305d4702b,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9e7e0313678da5f4ecf5172310034323287a10f93a375c51aa31bcf9387f6bdd.jsonl,44b7e1b15f705a8725b1c206f64694d01cc8b40f9bd08176ead89ad84af52e53,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9f669b3115d3678eb312b86016e20c39818ca983ce5cf7888c6b4c04ac863f02.jsonl,3bd3cf67c2bda5017c2136854a2d5e0e1a66264ecdce2d27f0772591ec23661d,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9f67c399d10866a880d4775749604ed61774aaa565992de5d55092e1012a404b.jsonl,afb6cb50e5a6b49ede5ea1ddcf71a415effd88a4b145e671242f62b8b7e59ade,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:9febbfc7d2e00470b427493b68cb677432d195d976da83e03f7df1f45d6381a7.jsonl,158049936b5de9ae1fdd61f0747d01fa8f8ce35f740d04c5114f402420cb4463,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a0307c0ffecb58a5977d10a121234a9192474a2f025b96b02a0d1b8fa0a06f4d.jsonl,47baa139e1cc57fb4067692c6fc817806f5b90117635b98ed1a4370e0c3dad09,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a060b7c2af60cd51813e3c9e5e7533821a63f1bfb88e868bb858ecc799127d8d.jsonl,82828baad451d68d3e88107a1a0ee796c64e12a652bfcc804ad9ed60d124f3ed,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a0818ba241c16b69d45df6afb8b1af0c41878a7c05b0eaec4cb6580d1a26a650.jsonl,18b961b1655ac887facb5cba45a3987a84005830fa14f9b3301eda3d3a457fe3,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a0d0328477dab039c7a55f84c6ccdaccf18d40ae687a5d9954a21a40cfc3b3c3.jsonl,e0179748910a353907fdcee21bca936b9bd97b825986ebd90f21768cef2de6dd,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a1248e0df36cc54a3e84cc6dfea822bd48ad859cb9140a597e26af0f415a11e7.jsonl,41ac988bd06c3b0a1281d2a19f9ff71ea446edb184e281b74919166b3a491a58,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a13b57b7e754fea8ca7fe4fdc683f02aac10183446f533b621650122ce5952d9.jsonl,a2a4380eec9830ffe344f4da4511f2ba30d51652a519010998211e084bc04da7,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a1e559c10a8bcf69d860f62dd9fb713a3f75808ce7b94a51ed7cb9dd64dea1ab.jsonl,5ea0b2e2a06bf3f5d61e0376ed7ad97d500c54ab0b78db4737a14dab9803bd40,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a1f0916809257739a8b74031749acfdaccae8242e68cc1d079c378a84dbc01d5.jsonl,c55496b9e7e079d832f53287d6edc1bf7398c0bda6c783101037d1c0f8728cfb,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a24e117d2dec183d7f8e44bccb99ab445d4234a406ee565bee19313b0ad4085f.jsonl,a04c26e54f44dca35b807c059531e59239264148f67a30850ed5852bbeea0f8b,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a28ad4432cc96a6bda3d7b566708d28d1ff959d059212d58f37a37c9bf266817.jsonl,fe97a6defe91eaf8cf635fc6fd4d3c03670dbe9ab9f284e7573168d95e9e1182,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a2e886b86c4f24f4691247f3cb4d7815713d271eff03fdf5889dac1a45da4948.jsonl,8006bdd8f34b37a3c24a8b9515a1fb75aa8c4268151a544e841b2d972aea10f7,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a2ecc8fe8d5f23f7ebfda1aaae22f4a4c6ecb65f7ebc2fdd872c26f73fda4e3b.jsonl,8a0767591a1f21cbac0abe94ca6e39777cc366e965eb8b60d87d8a3d61d10739,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a31209bbcc9b5e6f0221cfc843a19daf904f31b18e44740e1afe9dd048de3949.jsonl,a014a0134eb42c96ac87beb253936fda28c1f1dc41b00c9ee8c06d546d8976c3,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a3320e6e51beb52e7435b6e03a8b5b45b07eb68dc75fed46e27497d2a905c897.jsonl,20cd873313cf91e386c02527fcc3b4bd9819ce8a56e3bc8e2178b9e87ce6ec99,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a360bfaf716d504ee6fb01fd7688246d3c69c95c00c9d34a085ae818310efc93.jsonl,b03e4016978824f8068ac9adddf45cbf82253420f4ee9c60a6f17e3ea895a5ab,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a39c11593ebadf80647672805e545edb520612c085c0acc620c5f1e7eeecbc8e.jsonl,09fd18a51ca3a7a0e9d5554f84c2abd29de1a26e209fd9c0fbd146f535bf58a2,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a458ff2f363eae8ef8899ea882eabcd586a3cd95b90cae39a6387581269e6667.jsonl,b53683f2baa4f76d2c224c8d3eb67d4a23c3107488d7b367399235d3313381ce,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a46f1b4ce0207bc290ec4593883fa97a6a20e4c7ab1bfb449949c2c0e9b24de4.jsonl,42ce64fbe2cd7e6ca02dc212b42062cf82d435bcbc715ff1019829e6eca229bc,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a47b04214ad61ff0edb927f5d5e87675660688c0d7133ef7be8a50fa9bc08bbe.jsonl,e5a3fc0806a9d5b442e6eab8579543a3a5c405c11e5ca17cae8939a5337e392b,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a539f06489cd1eea6426e505d9097d1b986857be57947e29f5ccf2876f0ab79b.jsonl,4dc4b1937d50336f28b3e508a307c4818bcee5300c0d48da746bff7605e99dc3,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a557d3a7feda9432285c80adead53fe3950c19c6a8cff3613b5df736ec374abe.jsonl,a278fd26d2cc1e6f5d4e3f272e77cd47479ac46241a366244efda2ca3490f186,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a55b1df95899a76ed8128b079e969f7282d1563904c58f134f4aa88c432a475a.jsonl,74d746b342737b505eba2233c9da7bba4daf8297d15ff71743b5a7fe643d2bf2,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a679612ad4725580040e814de0477f18ac98c4fca7627dba72bbf66d4c1c324c.jsonl,29a409af278efafe1f2da29cb831af9a21b9558fc9df66b106b68823fa877fd9,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
/home/hyan/Data/lyricalign/runs/research_v7_detector_v2/mir_run/evidence_v2/sha256:a6abda35ba7e9bb60acf7f1de0437a9b6c8f1fc0d418bafac0ea23aeae049e95.jsonl,c3c2e5ae7c7dd2167863e8b811967c6242e346e9d7644a63f970298263df6bbb,unknown,,PROVENANCE_UNKNOWN,unknown,unknown,other,,unknown,KEEP only after TRACE,detector_v2_post_42522c3,,
